4,359.4,7.8
5,532.3,11.7
6,23410.5,443.6
7,54043.3,867.0
8,97136.1,1468.2
9,95453.4,1448.1
10,355590.2,5220.1
11,418412.0,6079.6
12,720438.2,10402.6
